"created_time","message","id"
"2015-10-01T20:25:55+0000","We stand with Israel Gods Chosen","10153728635196336_10153729238936336"
"2015-10-01T19:45:03+0000","Go! Benjamin! I pray the world hears you wisdom. 🙏
Your country is fortunate to have you as a leader. 
Wish we had a wise man in the White House. 
Thx for your wisdom!!!!!","10153728635196336_10153729145226336"
"2015-10-01T19:01:19+0000","Israel we are with you even if our President is not.","10153728635196336_10153729030041336"
"2015-10-01T19:39:37+0000","This president is an insult to the relationship we have always had with Israel.","10153728635196336_10153729131706336"
"2015-10-01T18:50:23+0000","You are nothing ..
..stand with Obama and palestine","10153728635196336_10153728987891336"
"2015-10-01T19:53:11+0000","I wish Netanyahu was our president.","10153728635196336_10153729166456336"
"2015-10-01T21:14:45+0000","I stand with Isreal & not Obama","10153728635196336_10153729340326336"
"2015-10-01T19:22:19+0000","As a US citizen, please accept my apology Israel.  Obama will face judgement one day...as we all will.  I can only pray our next President supports your country and loves his or her own country.","10153728635196336_10153729089236336"
"2015-10-02T12:04:40+0000","Consider the source - of course Netanyahu is opposed to Iran having nuclear power - he's anti-Arab / anti-Muslim","10153728635196336_10153731173466336"
"2015-10-01T17:04:16+0000","I will stand and pray for the people and land  of my God.  Be safe my friends.","10153728635196336_10153728692561336"
"2015-10-01T18:08:05+0000","I stand with Israel over Obama and our screwed up government any day.","10153728635196336_10153728872906336"
"2015-10-02T01:18:30+0000","BB, you are a grown educated man and know better than to make Iran rhetoric a factual possibility. Your country became independent in 1948; Jews have been hated by the Islamist for thousands of years and threatened since 1948 [over 60 years]; the rhetoric is the same between Jews and Islam; and, the world would be in constant war if mere threats were sufficient. Iran is not stupid and will never attack Israel because of the UN and American support of Israel. Learn how to get along in the world so you are not isolated!","10153728635196336_10153730116831336"
"2015-10-01T18:28:58+0000","And yes this the truth every one are in silent,,even the
Jews that are in the Whaite House they kippeng in silent ,,we think,that behind Thad s all those things,
There is a sinister plan to destroy Israel!","10153728635196336_10153728926066336"
"2015-10-01T19:51:30+0000","Obama doesn't have walking around sense when it comes to battle or military!! He has never had any training in that area or much in any other.  You ppl need to get your head out of the sand and stand with Israel !! Because America is doomed if we don't. God is in control. There may come a day when you wished you hadn't said some things.","10153728635196336_10153729161256336"
"2015-10-01T19:55:34+0000","It's time to elect Benjamin Netanyahu for our President! Just saying! That's saying a lot!","10153728635196336_10153729172401336"
"2015-10-01T22:20:47+0000","Shame on you   United Nations. I think NOT!","10153728635196336_10153729471156336"
"2015-10-01T17:19:00+0000","Netanyahu for President--if only!!","10153728635196336_10153728733266336"
"2015-10-02T16:57:06+0000","God Bless Israel!! And help their leaders!!","10153728635196336_10153731822671336"
"2015-10-01T21:16:27+0000","God Bless Israel.  I would fight for you if I could!!!I stand with you!!!","10153728635196336_10153729343481336"
"2015-10-01T21:39:32+0000","Wish we had a leader like Netanyahu!","10153728635196336_10153729390436336"
"2015-10-01T17:30:31+0000","Well done Prime Minister, shame on our leaders who fail to see the peril of these times.","10153728635196336_10153728768201336"
"2015-10-01T18:07:10+0000","Doesn't he know though how protected he is? God will not let ANY MAN destroy Israel!","10153728635196336_10153728870781336"
"2015-10-01T17:20:52+0000","The refusal to support and defend Israel from aggression will be the downfall of many Nations of the world.","10153728635196336_10153728740516336"
"2015-10-02T00:20:49+0000","Bibi, I fear you will have to go it alone since your UN speech is falling on deaf ears. But all the world Jews will unite for once - never again ! We must defend ourselves !","10153728635196336_10153729936056336"
"2015-10-01T21:18:08+0000","STAND WITH ISRAEL 100%,obama is craze","10153728635196336_10153729347571336"
"2015-10-01T18:39:32+0000","We ( the United States) better step it up or God is fixing to remove His blessing from us. Bible happening right before our eyes and people just go bout their daily lives like nothing is happening. It is time to wake up!","10153728635196336_10153728958576336"
"2015-10-02T03:25:23+0000","We all stand with Israel but can't seem to stop obama😳","10153728635196336_10153730508901336"
"2015-10-01T17:39:45+0000","Well God will destroy anyone that harms them, that has been since the beginning of all wars and harm against their people. I am with you Paul Cook, Obama has actually struck us down as a nation and also put us all in harms way. He has done NOTHING for the American people. I have said it from the start as he took office. He is out to take America down, he is almost at the finish line in doing so. I just pray that somewhere and in some way he is caught up in all of his dirty deeds and sent out of our country with nothing but the clothes on his back.","10153728635196336_10153728789416336"
"2015-10-01T17:01:51+0000","Yes, down with the un, they are terrorist loving people!","10153728635196336_10153728685656336"
"2015-10-01T19:37:13+0000","He is right on. How shameful that the world does not defend each other from evil. One thing I do know is that God will have the last word and you sorry excuse of people will be accountable to him. Your self righteousness makes me sick.","10153728635196336_10153729125851336"
"2015-10-01T17:03:54+0000","Netanyahu - The deadliest Evil of the century. Killed millions of innocent people in Palestine...","10153728635196336_10153728691526336"
"2015-10-01T18:57:42+0000","Bibi is right! I stand with Israel!","10153728635196336_10153729017011336"
"2015-10-01T17:26:42+0000","Silence is evil rather than golden.  The UN is a disgrace in relation to its negative actions and policies against Israel, the Middle East's ONLY democracy.  The UN is a worthless, lying body of autocratic, theocratic, and terrorist nations determined to destroy Israel and erase the heritage of western civilization...period.","10153728635196336_10153728757731336"
"2015-10-01T18:35:23+0000","The American people support Israel 100%. Netanyahu is a great leader !!","10153728635196336_10153728947451336"
"2015-10-02T04:45:27+0000","I wish Netanyahu were our President!  He is a true leader.","10153728635196336_10153730663226336"
"2015-10-02T03:10:05+0000","I Stand By You Israel till the End Of Times","10153728635196336_10153730471636336"
"2015-10-01T20:47:45+0000","Standing with Israel!! That is what God wants","10153728635196336_10153729282451336"
"2015-10-01T19:43:04+0000","He has a right to be angry.  The Jewish people were given this barren land at the end of WWII; they've cultivated it, created industries, encouraged tourism and try to live in harmony with their neighbours.  Now the UN are allowing the very people who wish to destroy their land and people to do so without say one one word in defence for Israel.  They should hang their heads in shame.","10153728635196336_10153729140376336"
"2015-10-03T15:34:45+0000","Saw the entire speech. Netanyahu for president of the United States.","10153728635196336_10153734228486336"
"2015-10-01T18:05:33+0000","I will always stand with Israel.","10153728635196336_10153728867236336"
"2015-10-01T17:21:13+0000","Its the Muslim push and the One World Government Agenda","10153728635196336_10153728741516336"
"2015-10-02T03:56:27+0000","I stand with Israel I stand with God ...","10153728635196336_10153730579061336"
"2015-10-01T21:22:42+0000","I am so ashamed and embarrassed of our USA government.  Our leadership is so inept.  Obama should be tried for treason.  He has sold this country down the drain.  He did accomplish his agenda to weaken this country so the terrorists will have free reign to make this world a world of Islam and spread their lies and extremist behavior.","10153728635196336_10153729356511336"
"2015-10-01T17:58:47+0000","They ought to bomb Iran!","10153728635196336_10153728838636336"
"2015-10-02T01:36:05+0000","Unfortunately Israel will have to stand alone until the US elects a real world leader.","10153728635196336_10153730176046336"
"2015-10-01T18:51:05+0000","This breaks my heart. I stand with you ISRAEL!!! I'm sorry our leader is such a terrible person.","10153728635196336_10153728990416336"
"2015-10-01T19:41:49+0000","I love Israel, I love Bibi!!","10153728635196336_10153729136936336"
"2015-10-02T02:37:19+0000","I will always stand with Israel!","10153728635196336_10153730370016336"
"2015-10-01T18:12:42+0000","There is One who is listening, Mr. Netanyahu. He is your God. He is the One who said that ""you are His people, His treasured possession as He promised"" (Deu 26:18).  A little while longer and He will destroy this coalition of enemies who are against you (see Eze 38-39).","10153728635196336_10153728884456336"
"2015-10-01T19:52:41+0000","I will always stand with Israel.","10153728635196336_10153729165016336"
"2015-10-01T18:09:54+0000","Almost any other President would have spoken up. Not OBAMA... I am ashamed of Obama ...God will stand with Israeli...","10153728635196336_10153728878196336"
"2015-10-01T19:02:39+0000","Man and they still have nothing. God almighty is for Isreal! That means more than ANYTHING!","10153728635196336_10153729034506336"
"2015-10-01T21:20:49+0000","I admire Netanyahu so much .He truely loves his country as all Israelis do. I would stand with him over Obuma any day. I don't know what the UN is thinking by not defending Israel to the death.","10153728635196336_10153729352361336"
"2015-10-01T18:53:28+0000","I stand with Israel like the Bible tells us to.","10153728635196336_10153728999861336"
"2015-10-03T13:02:46+0000","I stand with you bibi if only we could save American with a leader like you instead of the Evil one we have God bless you","10153728635196336_10153733888126336"
"2015-10-01T17:00:50+0000","His Bless Israel. We do stand with you. We do love you.","10153728635196336_10153728682631336"
"2015-10-01T18:50:52+0000","I'm with u bibi! The Lords people! That's why the un always degrades Israel, it's because it's profecy and it being fulfilled","10153728635196336_10153728989596336"
"2015-10-01T21:04:24+0000","Therefore let all the house of Israel know assuredly, that God hath made that same Jesus, whom ye have crucified, both Lord and Christ. Acts 2:36. Praying for Israel!","10153728635196336_10153729318786336"
"2015-10-01T18:36:38+0000","you and your filthy people who are killing Palestinians should be killed.. there is no doubt.. but dont worry you have america as your body guard..","10153728635196336_10153728950931336"
"2015-10-02T02:00:19+0000","You do not want to live in a world without Israel.  Fight to save this country!!!","10153728635196336_10153730253081336"
"2015-10-01T19:15:14+0000","It's time for a new strong president. One who will stand with Israel.","10153728635196336_10153729069816336"
"2015-10-02T05:46:59+0000","I stand by Israel and this great Leader!","10153728635196336_10153730771171336"
"2015-10-01T19:23:15+0000","I stand with Israel !!!  I do not stand with Obama !!!!!!!!!!!!","10153728635196336_10153729091346336"
"2015-10-02T09:42:31+0000","ONU doesn't work, US is paying the salaries of burocrats then when things matter China, Russia together they block US resolution's. Stop Funding UN!! If we in Europe or you in US what to fund & help we don't need some burocrats in a suit! PS: An exemple of the seriousness of this ""talkers"":
in the video when Bibi is talking two women's behind Afheganistan representation are laughing!","10153728635196336_10153730996501336"
"2015-10-01T23:18:10+0000","Can't believe our world leaders have become oblivious to the concerns of Israel!","10153728635196336_10153729713821336"
"2015-10-02T17:46:59+0000","Jesus said be of good cheer I have over come this world","10153728635196336_10153731926046336"
"2015-10-02T02:11:51+0000","Go go Israel do not fear for those who arrounds u.","10153728635196336_10153730285346336"
"2015-10-01T17:49:03+0000","Netanyahu is just another blowhard politician. It would be a tragic mistake to assume he represents Jews. Rather, just like right wingers in America are not representative of Americans, he stands for a small number of politicians, and wouldnt be in power if there was a single opposing political party. Just like Hitler he got into power by making deals since Likkud was not strong enough electorally to win a majority. It hasnt a thing to do with God or the Bible: its politics people.","10153728635196336_10153728811631336"
"2015-10-02T00:12:56+0000","Praying for our dear friend, Israel","10153728635196336_10153729906626336"
"2015-10-04T10:04:20+0000","History will repeat itself.  Mr. Netanyahu, I'm sorry to see this happening.  I'm sorry that we hav such an incompetent, irresponsible, delusional, self interested president only out to destroy our own country as well as yours.  If you and your country can hold out until we get a new president in office I feel strongly that the next sitting president will be standing by your side with their head held high and chest out in support of your country no matter who it might be.","10153728635196336_10153735889316336"
"2015-10-01T18:30:33+0000","Standing solid with Israel.","10153728635196336_10153728932576336"
"2015-10-01T17:19:40+0000","And of thy mercy cut off mine enemies, and destroy all them that afflict my soul: for I am thy servant.  -Psalm 143:12","10153728635196336_10153728737221336"
"2015-10-01T18:51:29+0000","Wow-- silence speaks louder than words!!!!!! God bless this man and his country.","10153728635196336_10153728991631336"
"2015-10-01T20:53:50+0000","I believe he got his point across! America needs a leader who loves this country as much as Netanyahu loves Israel!","10153728635196336_10153729294691336"
"2015-10-01T21:04:47+0000","That's because they all want Israel destroyed.  We need a POTUS with a set.  Vote Carly.","10153728635196336_10153729319766336"
"2015-10-01T17:09:38+0000","I pity the Morons who mess with Bibi and Israel!  God have no mercy on those who wish to do harm to the Apple of his Eye, Israel!!","10153728635196336_10153728707221336"
"2015-10-01T17:06:09+0000","This is a good lesson for everyone for the next election. People need to look for a leader that has a good heart but a concrete spirit to lead the people. Standing up for the people and standing up for other people's need. Mr. OBAMA THESE PEOPLE NEEDS YOU. THIS IS YOUR OPPORTUNITY TO CHANGE. I am not born as an American but I have kids who are born in this soil. I wanna tell them that this country is the greatest of all and it will stand up for the truth and right. I will stand up and support Israel anytime.","10153728635196336_10153728697946336"
"2015-10-01T23:18:33+0000","Israel will never disappear, the Hebrew people won't either, until everything disappears along with it and them, but no thanks to most of the self-serving deliberately blind nations sitting in this corrupted waste of money.","10153728635196336_10153729715461336"
"2015-10-01T18:30:59+0000","Netanyahu is a stud. I wish the US would get behind him and stop waffling on their support of Isreal. Hopefully, the next president will undo the damage our country has done by failing to act. We are just as guilty as every other nation.","10153728635196336_10153728933661336"
"2015-10-01T19:37:58+0000","I stand with Israel! The world is asleep!","10153728635196336_10153729127686336"
"2015-10-01T21:31:19+0000","I'm so sorry Israel! I'll stand with you, in spite of our retarded ""leadership""!!!!","10153728635196336_10153729372696336"
"2015-10-01T20:05:42+0000","Pray for Israel America REGARDLESS of Barak Hussein Obama!!!","10153728635196336_10153729197206336"
"2015-10-01T22:21:29+0000","I will stand with Israel always!","10153728635196336_10153729472481336"
"2015-10-02T23:21:05+0000","Yes the world is like  this
Because  the kill the 
Messiah","10153728635196336_10153732643676336"
"2015-10-01T18:45:33+0000","I stand with Israel , the whole world should, but our president won't","10153728635196336_10153728973501336"
"2015-10-01T17:27:47+0000","Israel stands alone now. Odumba is a disgrace","10153728635196336_10153728760546336"
"2015-10-02T00:21:38+0000","mr netanyahu we are getting the same treatment in this country, obama is selling us down the drain","10153728635196336_10153729938926336"
"2015-10-03T00:13:22+0000","God Bless Israel. It is written that God will protect you!","10153728635196336_10153732735991336"
"2015-10-01T23:12:44+0000","And our president makes deals with this country that wants to destroy Israel and us. The ignorance of our leaders or their true agendas whatever the case may be is astounding.","10153728635196336_10153729690046336"
"2015-10-01T17:18:07+0000","I am so a shamed of this so called administration we have in the U.S.  Israel used to be the strongest allie we had over seas, but now we are lead by a narcissitic POS that is also destrying the US!!! Supporting the muslim brotherhood, and muslim extremeists everywhere....and bringing them HERE!!! OBUTTHEAD is a PIG!!!! Just look what has happened overseas where musloms have been brought in.....raping, murdering, rioting......I DO NOT WANT THAT HERE IN MY COUNTRY !!!!  Do you ??????","10153728635196336_10153728731036336"
"2015-10-02T01:04:33+0000","Israel is blessed to have such a strong leader.","10153728635196336_10153730077931336"
"2015-10-01T20:50:34+0000","I stand with Netanyahu, the leader of God's chosen people.","10153728635196336_10153729288096336"
"2015-10-02T00:30:02+0000","How refreshing to see/hear a true leader that actually cares for his people. God bless him","10153728635196336_10153729965431336"
"2015-10-01T17:03:59+0000","We stand with you sir. We have no president or congress now. But we will in the near future. I am ashamed our low down government for not standing by you","10153728635196336_10153728691786336"
"2015-10-01T18:08:54+0000","I stand with Israel over Obama and the UN","10153728635196336_10153728875741336"
"2015-10-07T17:15:59+0000","Netanyahu is a great leader.! The USA should have someone like him.! God bless Israel.!","10153728635196336_10153743841301336"
"2015-10-01T20:40:30+0000","Bibi, Please realize the United States is with Israel, just not our government. What an amazing leader , wish you were ours!","10153728635196336_10153729267791336"
"2015-10-02T09:22:34+0000","So what has Netanyahu done to foster peace with Israel's neighbors?","10153728635196336_10153730980036336"
"2015-10-01T17:03:08+0000","Man, this is so bad for Israel and Bibbi!  This situation (because of Obama) keeps getting worse and worse.  God Bless Israel!","10153728635196336_10153728689101336"
"2015-10-01T17:36:30+0000","I don't understand, the international sanctions and now a multi-national deal intended to diplomatically avoid a nuclear struggle is ""absolutely nothing'?? It may not be what he wants, but it is action.","10153728635196336_10153728782186336"
"2015-10-01T17:26:00+0000","Americans praying for Israel and its people. And Israel killing Americans from USS liberty to 9/11 to pushing america for war on Iraq. Good. Americans need to know about the 5 dancing Israelis who were rejoicing on 9/11. Americans need to know that more than 50 Israeli arts student went to works trade centre to plant explosives. Its strange, they are not aware of such events. They even doing know that no plane hit pentagon. They even dont know exactly at 6.42 am, 2 hours before 9/11,israel sent text. Messages to skip going to work in world trade centre. They don't know nine if the jews died ,except one who didn't see the text message. Americans don't know 4 out of 19 terrorist are still alive in their home countries. American don't know, that Israel has kidnapped 500 kids and kept them jail. Americans don't know that the Jewish people who burnt Ali dawabhesh and his family got away. This is a american people. Watching fox news , they have become ignorant wolves","10153728635196336_10153728755836336"
"2015-10-01T23:37:58+0000","I will always stand with Israel!","10153728635196336_10153729789681336"
"2015-10-01T19:47:16+0000","You people on here are so blind!! You have no clue as to what the agreement says!  You just listen to Fox News and blindly follow them! SMDH! Over 100 nations agreed to this deal not just America! Wow open your eyes of once you Trump lovers!","10153728635196336_10153729150506336"
"2015-10-01T16:58:21+0000","Miko Peled, Israeli, speaks the truth about Jews and Zionists https://www.youtube.com/watch?v=TOaxAckFCuQ","10153728635196336_10153728674251336"
"2015-10-01T17:41:33+0000","i am ashamed of who is in the white house...he does not deserve to be there! 
blessings abound to Israel!","10153728635196336_10153728793071336"
"2015-10-03T14:59:20+0000","We need a leader line the one in Israel. Please send Obama and his Muslims to Iran","10153728635196336_10153734148361336"
"2015-10-02T02:57:41+0000","I will Bless Who Bless you Said The Lord And curse Who Hates You Amen","10153728635196336_10153730435471336"
"2015-10-01T17:15:07+0000","I am an Arab and a former Muslim, i stand and support Israel.","10153728635196336_10153728723911336"
"2015-10-01T18:22:29+0000","God bless you Bibi Netanyahu;you have been God's this century David,his Champion,fighting the new Goliath that is the world","10153728635196336_10153728908406336"
"2015-10-01T20:15:19+0000","Silence is SOOOO Wrong!  The American Christians will stand with you ANY day.  Plz don't judge us by the evil that has invaded our country!","10153728635196336_10153729217426336"
"2015-10-01T17:24:33+0000","We love you Bibi! and i stand with Isreal.","10153728635196336_10153728751786336"
"2015-10-01T20:32:02+0000","As a US Citizen, I STAND with Israel!!!","10153728635196336_10153729250871336"
"2015-10-01T21:15:47+0000","What a leader! I'm with you, Israel!","10153728635196336_10153729342291336"
"2015-10-01T16:56:49+0000","Amazing moment!  Silence was deafening!  Netanyahu killed it!
ISRAEL LIVES.
Remember that silence in a few years when someone gets nuked.","10153728635196336_10153728669161336"
"2015-10-01T17:10:35+0000","Here is a true leader...... God bless this man and God bless Israel.","10153728635196336_10153728709711336"
"2015-10-01T22:38:48+0000","Pretty much what he's doing to the Palestinian people","10153728635196336_10153729506761336"
"2015-10-01T17:04:41+0000","We had better stand with Isreal!!!! Wish that we had a leader like him... Our leader is like a jelly fish... He has no bones.. Obama your are a coward!!!!","10153728635196336_10153728693791336"
"2015-10-03T00:01:44+0000","we needto remember our past-Jewish leaderis a strong leader and speaks out for his country and people-good for him--","10153728635196336_10153732719056336"
"2015-10-02T02:19:59+0000","No one, not Iran or anyone else will destroy Isreal, because GOD will, when they rebuild the temple and make sacrifices to the anti-Christ.  We have but ONE sacrifice, JESUS CHRIST, the only begotten son of God almighty, who reserves the destruction of Isreal to himself, for he said ""Vengeance is Mine""","10153728635196336_10153730311726336"
"2015-10-01T16:58:42+0000","From David---- Obama is pulling away from Israel and making nice with Iran.","10153728635196336_10153728675691336"
"2015-10-02T01:36:46+0000","How in their right minds go against Israel? God with be with them.","10153728635196336_10153730177536336"
"2015-10-01T23:40:06+0000","Churchill would be proud of your stance Mr Netanyahu.  Stay strong","10153728635196336_10153729797691336"
"2015-10-01T17:56:13+0000","I stand with Israel and when they need volunteers to fight _ I AM THERE !!!!","10153728635196336_10153728832376336"
"2015-10-01T17:27:57+0000","It grieves me that our leaders have turned their back on Isreal, our only ally in the Middle East.  This is just so wrong.  May God bless Netanyahu and Isreal.","10153728635196336_10153728761111336"
"2015-10-01T16:50:34+0000","He kills Palestinians everyday and there's a deafening silence on that as well. The deal with Iran avoids war on the other hand.","10153728635196336_10153728648416336"
"2015-10-01T17:25:49+0000","Obama and the UN are a disgrace turning there backs on Israel. They give more respect to the enemy then they give Israel. Any Jew in America that vote for a Dem should be ashamed of themselves.","10153728635196336_10153728755316336"
"2015-10-02T03:27:54+0000","Let's not forget the King of all King will defend Israel what more do u need . One thunder from the Most High I don't care how many nuclear bombs they have","10153728635196336_10153730516101336"
"2015-10-01T19:52:30+0000","I'd rather have the God of Abraham, Issac, and Jacob on my side than the UN! God bless Israel!","10153728635196336_10153729164391336"
"2015-10-01T20:18:32+0000","Iran just wants Israel and the US to make the first move. Then they can claim to be the victim. The problem with all of this is it's portrayed as religious, but it's not. Israel used to be best buds with Iran during the shah. Pouring in money to the shah and taking a lot of resources from Iran. Then the people revolted in favor of a secular and democratic government. Instead a tyrannical religious extremist seized his chance and took over. Iran will never attack Israel. Israel has nuclear weapons and isn't afraid to use them. Neither country is a victim. The only victims are the common people caught in the cross fire. Netanyahu and Khameini should be taken down and replaced with actual sane rulers that don't constantly call for war.","10153728635196336_10153729223701336"
"2015-10-01T16:53:58+0000","Outstanding leader and spokesman for Israel and Gods People. Thank You.","10153728635196336_10153728659541336"
"2015-10-02T14:23:55+0000","United Nations is a scam","10153728635196336_10153731493701336"
"2015-10-01T18:46:05+0000","I stand with Israel! Always have!","10153728635196336_10153728974856336"
"2015-10-01T19:30:08+0000","It is OUR duty as United States citizens to vote for a president in the upcoming election who stands against terrorism and WITH Israel.","10153728635196336_10153729108771336"
"2015-10-01T20:13:31+0000","It hurts my heart. That so many people put him in office. I believe they will alway be accountable also. Praying..... I have no doubt that God's hand is on Israel.","10153728635196336_10153729214106336"
"2015-10-01T17:20:18+0000","The silence was deafening when he spoke.  I stand with Israel!","10153728635196336_10153728739131336"
"2015-10-01T17:21:27+0000","A true leader who puts the lives of his people over political games. I stand with Israel.","10153728635196336_10153728741971336"
"2015-10-04T11:30:30+0000","I will always stand with Israel!","10153728635196336_10153735978176336"
"2015-10-04T01:52:20+0000","So! Take care of your own country! Y'all killed Jesus so paybacks a B*****","10153728635196336_10153735415591336"
"2015-10-01T18:57:45+0000","I'll stand with Israel!","10153728635196336_10153729017146336"
"2015-10-01T19:01:28+0000","I love and stand with Israel !
Yeah .... I said it !!!!","10153728635196336_10153729030566336"
"2015-10-01T19:55:36+0000","My heart is broken hearing this. I am praying continuously for God's people Jesus loves us all.","10153728635196336_10153729172501336"
"2015-10-01T22:57:50+0000","Give us a break, Mr. Netanyahu, your country has the strongest military in the Middle East.  Start taking care of yourself!","10153728635196336_10153729617256336"
"2015-10-01T18:41:22+0000","Oh like he is murdering Palestinians ?","10153728635196336_10153728963191336"
"2015-10-01T20:28:02+0000","The lack of support for Israel makes me sick!!! If we are a nation under God, we must defend Israel!!!!","10153728635196336_10153729243046336"
"2015-10-01T21:09:17+0000","Our country needs a leader like this. God bless Israel","10153728635196336_10153729329101336"
"2015-10-01T17:54:46+0000","The U.S.A. had better stand with Israel... Not because I say so, but because God's Word says so. 
A nation without Godly leaders will fall!... And I don't know what you call it, but we are falling pretty darn fast!!!!!","10153728635196336_10153728828181336"
"2015-10-01T17:15:25+0000","Very smart man.  I stand with Israel.","10153728635196336_10153728724601336"
"2015-10-01T17:13:28+0000","Go Bibi! Stand STRONG against those U.N. morons!","10153728635196336_10153728719251336"
"2015-10-01T18:36:39+0000","Netanyahu if you feel that your people are threatened and you think that there is no response then why not just nuke them yourself? If by all means you need to protect your self. Having the most powerful army in the Middle East.","10153728635196336_10153728950941336"
"2015-10-02T01:52:59+0000","Israel has a real leader, US has a sabateur! Obama actions are deliberate! God help us!","10153728635196336_10153730229286336"
"2015-10-02T01:14:13+0000","Ashamed we have no leader in America.  We have a President who has to blame someone, panders to Muslims, condemns Christians and Jews.  Can we raise Ronald Reagan from the grave?","10153728635196336_10153730103491336"
"2015-10-02T04:51:50+0000","Thank you Mr. Benjamin Netanyahu for shaming these people.  You should be riping mad at the world right now.  They rep. have been such a disapointment to your country ( that inclues the US)  A very sad state of afairs","10153728635196336_10153730679256336"
"2015-10-04T08:39:28+0000","We as a country prior to Muslim Obama have always stood with Israel. I'm a Christian, the anti-Christ has got to go.","10153728635196336_10153735821161336"
"2015-10-01T18:07:26+0000","God bless Isreal and his people","10153728635196336_10153728871336336"
"2015-10-01T17:30:26+0000","Israel has the right of self defense. If it means pre-emptive so be it. Obama is a big muslim pussy","10153728635196336_10153728768046336"
"2015-10-01T17:12:55+0000","The most powerful speech I have ever heard in my lifetime!! The moment of silence gave me the chills.  God Bless Netanyahu and the people of Israel.....","10153728635196336_10153728717571336"
"2015-10-01T19:03:18+0000","If you think the Iran Nuclear Deal is bad news, read the following:","10153728635196336_10153729036666336"
"2015-10-01T17:36:37+0000","I stand with Israel! It's unfortunate our President does not.","10153728635196336_10153728782426336"
"2015-10-01T19:34:42+0000","God bless, help and protect this man, along with all of Israel.","10153728635196336_10153729119936336"
"2015-10-01T19:17:31+0000","Greta, does he know that the American people stand with him?  We almost appear powerless over the atrocities that are happening in our  own country.  Our leaders are spineless and are not listening.  God bless America and God bless  and protect Israel.","10153728635196336_10153729075551336"
"2015-10-02T05:48:46+0000","I don't and never will understand. If I could I would clear all the Jewish out of Israel, stand on a platform and say please bomb me in their place or your country will be bombed. I myself don't want to live but some people do. You must not care.","10153728635196336_10153730772791336"
"2015-10-01T17:13:13+0000","I stand with Israel and Bibi!!! he is a TRUE leader, something Obummer has never ever been","10153728635196336_10153728718621336"
"2015-10-01T17:09:41+0000","I applaud this man, VERY WELL SAID, he has told the truth.  Nobody does anything until the devil is at their door!  These same problems are creeping into their countries.  One day they will wakeup and ""SURPRISE"".","10153728635196336_10153728707351336"
"2015-10-01T22:42:18+0000","I stand with Israel! BiBi loves his country! More than I can say for Der Fuhrer","10153728635196336_10153729520246336"
"2015-10-01T20:12:33+0000","Obama  treats our enemies with much more respect than our allies!! Netanyahu is a true leader!!","10153728635196336_10153729211996336"
"2015-10-01T17:39:21+0000","Israel is the ONLY country in the Middle East that is our friend and has ZERO ill intent for any American and zero ill intent for Christians. Once the Chief Muslin is out of the White house in a few months the United States must repair our good long stand relations with Israel that was damage by Barrack Hussain. Ben Carson hit the nail on the frickin head..! No muslin should be president of the United States example.. Obama and rise of ISIS is 100% his doings on his watch.","10153728635196336_10153728788591336"
"2015-10-02T02:22:11+0000","Now , more than ever we need to stand with Israel.  There  are millions in the USA who stand with Israel even though our president preaches otherwise .","10153728635196336_10153730319116336"
"2015-10-01T21:23:48+0000","This man is great!people listen!!!!  It doesn't take a college education to get that Iran is an enemy of Israel & the USA !!!!","10153728635196336_10153729358801336"
"2015-10-01T19:48:02+0000","That's because the United Nations is corrupt","10153728635196336_10153729152861336"
"2015-10-02T23:55:15+0000","He's a great speaker and not afraid to speak out against all who could not come forward to protect and defend Israel! All these other countries are sick and afraid to stand up to Iran! But when they need help....??!","10153728635196336_10153732709646336"
"2015-10-01T18:04:33+0000","Cheers and tears for Netanyahu.","10153728635196336_10153728862096336"
"2015-10-02T06:35:19+0000","Mr. Smith, you tell me to listen to walid shoebat. have you ever tied to know the pains of the mothers of 536 children killed by israel last year in gaza?????????????????????????????? or the pains of those children who were bombed with white phosphorous? please do me a favour. go to google image and type images of gaza war.","10153728635196336_10153730826471336"
"2015-10-01T21:00:33+0000","I'll stand with Israel","10153728635196336_10153729309751336"
"2015-10-02T07:06:00+0000","Iran wants to dismantle the Israeli regime as it's not a legitimate historical country, they were very clear that it's nothing against Judaism and the Jewish identity.","10153728635196336_10153730857661336"
"2015-10-01T18:25:29+0000","You mean Hamas has been denying medical ,food and water to Israel shows how they think of people .Must need it for their terriost organization starve people for their own gain ,shame on Hamas","10153728635196336_10153728915826336"
"2015-10-02T00:02:14+0000","Long live Blessed Israel. Death to the cowards.","10153728635196336_10153729874896336"
"2015-10-02T03:56:30+0000","We stand with Israel. Praise the Lord for his boldness before the UN. He is right on every level.","10153728635196336_10153730579131336"
"2015-10-01T19:54:55+0000","God Bless Israel and this brave leader🇮🇱🇺🇸","10153728635196336_10153729170346336"
"2015-10-01T17:20:28+0000","Obama should be ashamed of himself. But he is to stupid to realize the damage he has done to this country. He is such a arrogant man and he feels he is God. my only hope and prayers are we will be able to survive until the next election where hopefully we will get a president that will be able to overturn the damage and make our country great again. How can there be so many stupid people in this country that still support him. Maybe when there is a war on our land they will finally understand what a horrible man and president he is. God help all of us.","10153728635196336_10153728739571336"
"2015-10-01T19:48:15+0000","we need a leader like this..GOD bless Israel!","10153728635196336_10153729153506336"
"2015-10-01T21:31:23+0000","What a SHAM the United Nations is becoming!!","10153728635196336_10153729372821336"
